Country,Bank,Date,Activos y Contingentes Ponderados (AYCP),Capital Nivel 1 (C1),Capital Nivel 1 + 2 (C1+2),C1 / AYCP,C1+2 / AYCP,Patrimonio Neto/Activos y Contingentes Totales,Activos y Contingentes/Patrimonio (veces),Préstamos Vencidos/Patrimonio Neto,Préstamos Vigentes/Préstamos Totales,Previsiones/Préstamos Vencidos,Previsiones/Préstamos Vigentes,Cartera Vencida/Cartera Total - Morosidad,Cartera Vencida/Cartera Total Neta de Previsiones,Renovados/Cartera,Refinanciados/Cartera,Reestructurados/Cartera,RRR+Medidas transitorias/Cartera,Vencidos+RRR+Medidas transitorias/Cartera,Cuenta Corriente,A la Vista,Plazo Fijo,CDA,Títulos de Inversión,Intereses Devengados,Local,Extranjera,Utilidad antes de Impuesto/Activo (Anual),Utilidad antes de Impuesto/Patrimonio (Anual),Disponible + Inversiones Temporales/Depósitos,Disponible + Inversiones Temporales/Pasivo,Activo/Pasivo,Activo/Pasivo + Contingencias,Gastos Personales/Gastos Administrativos,Gastos Personales/Margen Operativo,Gastos Administrativos/Margen Operativo,Gastos Personales/Depósitos (Anual),Gastos Administrativos/Depósitos (Anual),RRR/Cartera
Paraguay,Banco Río S.A.E.C.A.,12/31/2021,2677867.5,329373,426775,0.122998244,0.159371216,0.112253281,8.908425592,0.167975782,0.970396565,1.035634861,0.031593629,0.029603435,0.022378621,0.033186266,0.006212357,0.029774106,,,0.117211204,0.154891275,0,0.716483313,0,0.011414207,0.550142032,0.449857968,0.011067809,0.106369828,0.164288513,0.138739204,1.129168322,1.105382626,0.471449656,0.347287135,0.736636735,0.016653584,0.035324204,0.069172729
Paraguay,Banco Familiar S.A.E.C.A.,12/31/2021,4267321.4,560962,741210,0.131455297,0.17369444,0.131308435,7.615657005,0.187295139,0.964721811,1.33695814,0.04889022,0.035278189,0.021550202,0.161759393,0.009689941,0.01621907,,,0.335622104,0.30933213,0,0.345444674,0,0.009601093,0.711577721,0.288422279,0.019431095,0.162284605,0.350050146,0.289877137,1.159569758,1.098432346,0.425118348,0.213384572,0.501941573,0.031373136,0.073798593,0.187668404
Paraguay,Banco Atlas S.A.,12/31/2021,4978630.4,474828,828897,0.095373218,0.166490969,0.10532173,9.494716839,0.115470311,0.980282478,1.468725107,0.029542118,0.019717522,0.008894534,0.0656151,0.001749314,0.063270192,,,0.398514786,0.363229925,0.000953273,0.229701542,0,0.007600473,0.432674853,0.567325147,0.023346216,0.257067855,0.380017775,0.330449119,1.12623439,1.050272979,0.450992465,0.217785409,0.482902543,0.015413906,0.034177746,0.130634607
Paraguay,Banco para la Comercialización y Producción S.A. - Bancop S.A.,12/31/2021,2454908.5,277719,372791,0.113128045,0.151855354,0.078438314,12.74887161,0.116270173,0.986630848,1.761013153,0.023862271,0.013369152,0.001988776,0.027382954,2.78528E-05,0.004448439,,,0.191117287,0.321861409,0,0.477981672,0,0.009039632,0.504157857,0.495842143,0.011997316,0.17085122,0.298744116,0.218224042,1.088309243,1.048938434,0.452879191,0.241704836,0.533707093,0.012184695,0.026904957,0.031859245
Paraguay,Interfisa Banco S.A.E.C.A.,12/31/2021,2038551.8,249388,267602,0.122335866,0.13127064,0.076190136,13.12505861,0.394020292,0.946808929,0.710513927,0.039916181,0.053191071,0.025904741,0.107999513,0.016608662,2.31473E-05,,,0.301927126,0.184148344,0.046327234,0.458066779,0,0.009530517,0.547850306,0.452149694,0.007466201,0.104784534,0.451243067,0.38511136,1.085206729,1.050400059,0.480351727,0.316372398,0.658626544,0.026371028,0.054899413,0.124631322
Paraguay,Banking System Paraguay,12/31/2021,107018429.7,16254412,20080248,0.151884232,0.187633551,0.119279486,8.383671294,0.108029643,0.978392318,1.545845124,0.034139812,0.021607682,0.008559703,0.099022741,0.003749645,0.025736414,,,0.309560314,0.324738725,0.015457486,0.344089254,0,0.006154221,0.546137212,0.453862788,0.017108051,0.152901039,0.373978954,0.312509461,1.146153119,1.06209215,0.43158561,0.22569464,0.522942921,0.015575435,0.036088865,0.128508799
Paraguay,Banco Nacional de Fomento,3/31/2022,8914882,2245997,2530470,0.251937939,0.28384784,0.148007432,6.756417469,0.147703351,0.958085602,1.228456074,0.053742585,0.041914398,0.012855779,0.134405639,0.000694224,0.017497267,,,0.226309719,0.352486766,0.084722658,0.329394366,0,0.007086491,0.739954616,0.260045384,0.023174869,0.158066423,0.51893092,0.475248102,1.179039013,1.144005776,0.471704011,0.213964633,0.45359935,0.018476148,0.039168944,0.152597131
Paraguay,Banco de la Nación Argentina,3/31/2022,374151,78979,73490,0.211088571,0.196418024,0.130578642,7.658220275,0.178767048,0.966871336,0.812555548,0.027841223,0.033128664,0.012951163,0.363811924,0.023684519,0.004327979,,,0.215446975,0.447555488,0,0.331931185,0,0.005066352,0.34936079,0.65063921,0.000209335,0.001596172,0.486164357,0.33928888,1.15101353,1.144738817,0.663548748,0.556348558,0.838444139,0.051746953,0.077985157,0.391824422
Paraguay,Banco GNB Paraguay S.A.,3/31/2022,8584271.5,2589663,2950373,0.301675337,0.34369521,0.264531984,3.780261222,0.060185885,0.97440533,1.327307399,0.034864336,0.02559467,0.009645021,0.107168833,0.025045232,0.020454724,,,0.203142674,0.323364699,0.000316317,0.468432455,0,0.004743856,0.487190446,0.512809554,0.031892799,0.121238413,0.241666681,0.222554076,1.371456227,1.327971348,0.349083964,0.151317315,0.433469682,0.007703999,0.022069185,0.152668789
Paraguay,Banco Do Brasil S.A.,3/31/2022,581225,97000,117884,0.166888898,0.202819906,0.153994973,6.493718476,0.025103124,0.995129182,2.079215031,0.010177049,0.004870818,0,0,0,0.003230847,,,0.249707372,0.115146407,0,0.618224957,0,0.016921264,0.050802568,0.949197432,0.014507933,0.095536564,0.727688056,0.215776674,1.183497216,1.174008825,0.463259224,0.271887875,0.586902238,0.040119679,0.086603087,0.003230847
Paraguay,Citibank N.A.,3/31/2022,630177.6,161448,371781,0.256194444,0.589962258,0.170874802,5.852237957,0,1,--,0.009567965,0,0,0.191474815,0,0,,,0.660738887,0.27902851,0.057151166,0.002772423,0,0.000309014,0.420214852,0.579785148,0.025371612,0.144549996,0.726105386,0.699615232,1.221194802,1.137805267,0.340386598,0.195264969,0.573656453,0.014180299,0.041659393,0.191474815
Paraguay,Banco GNB S.A. (en proceso de fusión por absorción) ,3/31/2022,7222846.4,903797,1459094,0.125130309,0.202010941,0.119817823,8.346003757,0.128291826,0.97211317,1.491732179,0.042793044,0.02788683,0.010160225,0.081420889,0.000784781,0.066182866,,,0.318407478,0.436130565,0.011570081,0.230798772,0,0.003093104,0.47239594,0.52760406,0.02041133,0.170151152,0.417296794,0.393975494,1.142270003,1.092960046,0.410723905,0.168097135,0.409270395,0.009750222,0.023739116,0.148388536
Paraguay,Sudameris Bank S.A.E.C.A.,3/31/2022,9593641.223,896034,1513197,0.09339874,0.157729163,0.076469408,13.07712496,0.092034715,0.990104216,1.718456222,0.017175436,0.009895784,0.004384691,0.07024401,0.001051895,0.000773344,,,0.213549887,0.261966218,4.34292E-05,0.517301172,0,0.007139295,0.466636442,0.533363558,0.017259942,0.218840272,0.296825055,0.211053639,1.090245129,1.000315102,0.418199957,0.183943826,0.439846592,0.012924625,0.030905372,0.07206925
Paraguay,Banco Itaú Paraguay S.A.,3/31/2022,16243141.65,2009708,3637340,0.123726558,0.223930818,0.116976444,8.548729717,0.068540209,0.982805036,1.278273522,0.022364423,0.017194964,0.007192388,0.13252464,0.001957356,0.002469578,,,0.457648024,0.45014818,0.008420154,0.081356602,0,0.002427041,0.480914847,0.519085153,0.028384737,0.225193451,0.507800028,0.427081372,1.152972941,0.998459889,0.386011024,0.175088198,0.453583414,0.015301583,0.039640275,0.136951574
Paraguay,Banco Continental S.A.E.C.A.,3/31/2022,17187818,2699999,3556554,0.157087944,0.20692295,0.135095793,7.402154982,0.07838623,0.982981412,1.747032955,0.030246791,0.017018588,0.00737712,0.098508479,0.001581443,0.012498119,,,0.342404279,0.271341722,0.000833533,0.378015356,0,0.007405111,0.560737451,0.439262549,0.02232018,0.160610414,0.323789278,0.249344383,1.168214807,1.084756602,0.391342608,0.171178116,0.437412417,0.01116445,0.028528583,0.112588041
Paraguay,Banco Regional S.A.E.C.A.,3/31/2022,10869286.5,1430668,1557969,0.131624831,0.143336829,0.081115886,12.3280414,0.190470213,0.977205106,1.803387048,0.042066928,0.022794894,0.008616366,0.041794057,0.000260249,0.090822836,,,0.294025001,0.272768803,8.31168E-05,0.426003628,0,0.007119451,0.418817242,0.581182758,0.006289186,0.073116033,0.345276847,0.262586975,1.095808868,1.009657964,0.504416067,0.314527883,0.623548501,0.016495676,0.03270252,0.132877143
Paraguay,Banco BASA S.A.,3/31/2022,6818985.1,662571,1149188,0.097165632,0.168527718,0.086673916,11.53749643,0.119912966,0.984318393,1.362601925,0.021708208,0.015681607,0.005306664,0.169839713,0.00290868,9.70176E-05,,,0.260804391,0.169503359,0.000575947,0.560132525,0,0.008983778,0.429533099,0.570466901,0.009951618,0.107672248,0.239529117,0.168315619,1.10470005,1.001290383,0.473150886,0.327874862,0.692960473,0.019068066,0.04030018,0.17284541
Paraguay,Visión Banco S.A.E.C.A.,3/31/2022,5032708.776,685437,718056,0.136196397,0.142677803,0.100145931,9.985428211,0.448020234,0.937073104,1.363711384,0.091576766,0.062926896,0.029336345,0.081995816,0.010417361,0.002494204,,,0.235050376,0.368006721,0.00156145,0.388434831,0,0.006946622,0.809309655,0.190690345,0.010073021,0.100677678,0.284482462,0.254993504,1.113670304,1.090362329,0.402933018,0.269961132,0.669990098,0.033786455,0.083851295,0.09490738
Paraguay,Banco Río S.A.E.C.A.,3/31/2022,2836325,337976,477365,0.119159828,0.168304055,0.110629614,9.039170977,0.193920917,0.965230262,0.906651161,0.032659589,0.034769738,0.024877262,0.034320095,0.008769358,0.028675152,,,0.141064044,0.144370521,0,0.703595618,0,0.010969816,0.540769695,0.459230305,0.006010579,0.054054414,0.143120519,0.119107841,1.127011503,1.103758419,0.496187883,0.377819646,0.761444725,0.01778076,0.035834733,0.071764604
Paraguay,Banco Familiar S.A.E.C.A.,3/31/2022,4464322.3,560962,851421,0.125654458,0.190716741,0.133646465,7.482427621,0.20706404,0.96120557,1.224006379,0.049401118,0.03879443,0.024772475,0.154154618,0.008310302,0.013521626,,,0.303396379,0.312263721,0,0.375500644,0,0.008839256,0.709860908,0.290139092,0.021205354,0.157333862,0.338735383,0.274109779,1.16232942,1.10457273,0.39410913,0.198129814,0.502728302,0.032011392,0.081224689,0.175986546
Paraguay,Banco Atlas S.A.,3/31/2022,5267814.033,635000,936471,0.120543359,0.177772221,0.095993908,10.4173277,0.124350752,0.980321325,1.492784493,0.029965706,0.019678675,0.009121356,0.062828057,0.001661577,0.060119205,,,0.404968123,0.36289611,0.000952636,0.22368604,0,0.007497091,0.41055614,0.58944386,0.019749404,0.202892405,0.396925347,0.342275431,1.113408227,1.042514687,0.479825809,0.219200902,0.456834329,0.015737564,0.032798495,0.124608839
Paraguay,Banco para la Comercialización y Producción S.A. - Bancop S.A.,3/31/2022,2663831.3,277719,418282,0.104255476,0.15702268,0.072632797,13.76788503,0.124428195,0.986202583,1.660837094,0.023235856,0.013797417,0.002961328,0.046474012,0.000535658,0.004202672,,,0.169358922,0.345530439,0,0.475228797,0,0.009881843,0.485802968,0.514197032,0.011225711,0.154867548,0.333728596,0.248608531,1.081104409,1.044008924,0.452406289,0.243250128,0.537680695,0.012101254,0.026748642,0.051212343
Paraguay,Interfisa Banco S.A.E.C.A.,3/31/2022,1846799.3,257365,292711,0.139357319,0.158496378,0.082607584,12.10542603,0.494343145,0.930480205,0.61943914,0.046280708,0.069519795,0.035139361,0.122625299,0.018222854,0.000209186,,,0.28294717,0.173103358,0.068907566,0.464785933,0,0.010255972,0.553431452,0.446568548,0.001518522,0.017943874,0.415994893,0.383354385,1.092903148,1.059292802,0.424907897,0.289215207,0.680653876,0.023929588,0.056317118,0.141057339
Paraguay,Banking System Paraguay,3/31/2022,109132226.7,16530323,22611646,0.15147059,0.207194946,0.120786627,8.279062225,0.122283244,0.975327811,1.396646035,0.035329983,0.024672189,0.010353724,0.098442018,0.004066223,0.024543704,,,0.31080151,0.329637573,0.013933415,0.339433883,0,0.00619362,0.530819949,0.469180051,0.019335617,0.155468324,0.381394803,0.31341353,1.147852781,1.066550099,0.425546192,0.214337414,0.503676023,0.016082843,0.037793412,0.127051945
Paraguay,Banco Nacional de Fomento,6/30/2022,9333805.3,2245997,2468995,0.240630368,0.264521802,0.151550863,6.598444773,0.154978511,0.95745293,1.283915324,0.057054329,0.04254707,0.010036951,0.146085746,0.000811237,0.018507705,,,0.241667922,0.347274466,0.07027961,0.330934431,0,0.009843572,0.757542192,0.242457808,0.025718011,0.179619696,0.495778264,0.455137852,1.183220099,1.153519726,0.460459057,0.197904661,0.429798605,0.018190072,0.039504212,0.165404688
Paraguay,Banco de la Nación Argentina,6/30/2022,368186,78979,79988,0.214508428,0.217248891,0.144345197,6.927837027,0.230220556,0.956407959,0.716570086,0.03266049,0.043592041,0.02014365,0.415419988,0.020045133,0.004442663,,,0.223600719,0.421717528,0,0.348106172,0,0.006575581,0.330440741,0.669559259,0.000978126,0.006756106,0.364025504,0.278157581,1.169954172,1.16129021,0.695374779,0.569258607,0.818635683,0.053925033,0.077548158,0.439907784
Paraguay,Banco GNB Paraguay S.A.,6/30/2022,8643826.9,2638512,2949093,0.30524813,0.34117909,0.277811278,3.599565892,0.103357544,0.954216006,0.730687506,0.03505893,0.045783994,0.027564898,0.137948228,0.032068348,0.021814504,,,0.212357852,0.295176989,0.000337136,0.48791562,0,0.004212403,0.487184917,0.512815083,0.034124947,0.126602373,0.220128579,0.195427243,1.400785423,1.344493993,0.358507921,0.155184107,0.432861026,0.008709603,0.024294032,0.191831079
Paraguay,Banco Do Brasil S.A.,6/30/2022,529045,105556,117884,0.19952178,0.222824145,0.153210849,6.52695295,0,1,--,0.005347115,0,0,0,0,0.002957036,,,0.41651405,0.021523491,0,0.547741608,0,0.01422085,0.026875357,0.973124643,0.012615463,0.084797602,0.834186246,0.30029013,1.182362728,1.173083384,0.469890815,0.301493299,0.641624159,0.034434048,0.073280957,0.002957036
Paraguay,Citibank N.A.,6/30/2022,657504.2,161448,371781,0.24554672,0.565442776,0.169954876,5.883914726,0,1,--,0.009425585,0,0,0.084352598,0,0,,,0.732469025,0.265812562,0,0.001713795,0,4.61764E-06,0.412258008,0.587741992,0.024232636,0.142612327,0.689511058,0.660375437,1.220209093,1.134569059,0.334973259,0.197151076,0.588557654,0.01395959,0.041673743,0.084352598
Paraguay,Banco GNB S.A. (en proceso de fusión por absorción) ,6/30/2022,7762992.3,903797,1462590,0.116423792,0.188405443,0.132644119,7.538969739,0.122568939,0.97272529,1.507071137,0.042257489,0.02727471,0.010443864,0.090224938,0.000606891,0.058607122,,,0.322136971,0.435005621,0.008612239,0.231870778,0,0.002374392,0.452323254,0.547676746,0.022889893,0.179178505,0.385358722,0.364222305,1.160163201,1.107763413,0.407684763,0.162675176,0.399021968,0.010397995,0.025504988,0.149438952
Paraguay,Sudameris Bank S.A.E.C.A.,6/30/2022,9602493.3,1059713,1433382,0.110358113,0.149271861,0.075311209,13.27823598,0.126736644,0.98690399,1.315729124,0.017459451,0.01309601,0.006762347,0.076217778,0.002690549,0.000598325,,,0.219256328,0.242045861,0.000864045,0.53157944,0,0.006254326,0.468545365,0.531454635,0.018658824,0.256594255,0.280123497,0.198517609,1.088329197,1.003506109,0.411752236,0.181832343,0.441606206,0.012820529,0.031136514,0.079506651
Paraguay,Banco Itaú Paraguay S.A.,6/30/2022,16370012.48,2151321,3637341,0.131418432,0.222195373,0.128360377,7.790566105,0.073166765,0.981055397,1.160952294,0.02241849,0.018944603,0.008476103,0.160757997,0.00224502,0.002944695,,,0.458397017,0.442031776,0.008658451,0.088322514,0,0.002590242,0.477963216,0.522036784,0.032727308,0.251830725,0.478309423,0.417034699,1.169597421,1.01557307,0.370432236,0.159162059,0.429665789,0.014875398,0.040156867,0.165947712
Paraguay,Banco Continental S.A.E.C.A.,6/30/2022,18006820.7,2882709,3271216,0.160089838,0.181665384,0.134050846,7.45985593,0.082980039,0.982906814,1.572177864,0.027340872,0.017093186,0.008617891,0.08915463,0.00248163,0.010726184,,,0.324454369,0.281762048,0.001001335,0.386211159,0,0.00657109,0.565718223,0.434281777,0.028269952,0.217102418,0.323894346,0.245723211,1.166857558,1.082552903,0.388221903,0.161168878,0.415146278,0.011357706,0.029255706,0.102362444
Paraguay,Banco Regional S.A.E.C.A.,6/30/2022,10524314.3,1432574,1545492,0.136120412,0.146849662,0.085147887,11.7442726,0.278332032,0.965824046,1.285295951,0.045480557,0.034175954,0.015122006,0.053174476,0.000243208,0.086923603,,,0.273627884,0.264186748,0.000147863,0.455685136,0,0.006352369,0.43301656,0.56698344,0.005628505,0.063004308,0.336343566,0.253438613,1.101148588,1.013232437,0.514357416,0.297250238,0.577906001,0.01748314,0.033990256,0.140341287
Paraguay,Banco BASA S.A.,6/30/2022,7006265.2,693069,1111618,0.09892132,0.158660566,0.089942322,11.11823645,0.159286391,0.978371536,1.025978876,0.0226809,0.021628464,0.008929662,0.18127961,0.002811938,9.05478E-05,,,0.236541101,0.180416267,0.000707255,0.571771666,0,0.010563712,0.453701424,0.546298576,0.014542724,0.159873213,0.252399585,0.170153503,1.108588846,1.008975131,0.474940211,0.313137179,0.659319157,0.02057032,0.043311389,0.184182096
Paraguay,Visión Banco S.A.E.C.A.,6/30/2022,4790517.076,723559,685429,0.151039944,0.143080408,0.103932917,9.621590783,0.492072255,0.927215814,1.062395217,0.083395441,0.072784186,0.03994727,0.093898844,0.011108022,0.002364123,,,0.23225684,0.370347,0.001862606,0.38839049,0,0.007143064,0.812227775,0.187772225,0.008990164,0.088225337,0.300711935,0.268771935,1.117985884,1.099053575,0.454523145,0.258461624,0.568643482,0.03356197,0.073839959,0.107370989
Paraguay,Banco Río S.A.E.C.A.,6/30/2022,2962625.5,357975,478942,0.120830324,0.161661337,0.108897351,9.182959858,0.219381116,0.962312622,0.868211901,0.034002079,0.037687378,0.025916869,0.029134142,0.008053892,0.030867671,,,0.106854567,0.156622501,0,0.726586973,0,0.009935959,0.550634679,0.449365321,0.005397946,0.050154872,0.140277439,0.111296053,1.124005375,1.107688018,0.494971561,0.363619535,0.734627126,0.017868054,0.036099153,0.068055706
Paraguay,Banco Familiar S.A.E.C.A.,6/30/2022,4551798.7,583205,804991,0.128126272,0.176851186,0.127993997,7.812866401,0.229191514,0.95885854,1.130680772,0.048513785,0.04114146,0.026534799,0.151978914,0.00818229,0.012580529,,,0.290583806,0.300714621,0,0.400103899,0,0.008597675,0.72160109,0.27839891,0.020817716,0.167901395,0.331510846,0.266743374,1.154053544,1.099573825,0.394258383,0.201326119,0.51064512,0.031347343,0.079509643,0.172741734
Paraguay,Banco Atlas S.A.,6/30/2022,5403453.008,635000,938088,0.117517447,0.173609063,0.102652065,9.741645267,0.140463312,0.977028704,1.262110566,0.029673965,0.022971296,0.012118452,0.050267459,0.000989759,0.057230301,,,0.359771877,0.362086451,0.001211715,0.269977354,0,0.006952604,0.415157358,0.584842642,0.023867042,0.244463437,0.386941683,0.329179425,1.121866915,1.053082375,0.46233521,0.215705041,0.466555513,0.016222735,0.035088687,0.108487519
Paraguay,Banco para la Comercialización y Producción S.A. - Bancop S.A.,6/30/2022,2822986.458,321068,418252,0.113733613,0.148159333,0.07401785,13.51025453,0.149880381,0.98349247,1.373301091,0.023050313,0.01650753,0.004991207,0.046868949,0.007552107,0.006655079,,,0.1574571,0.322179812,0.008847515,0.501240584,0,0.010274989,0.491832391,0.508167609,0.0108211,0.151154734,0.301214462,0.224470213,1.082823919,1.045047228,0.451618536,0.250824476,0.555390128,0.012415679,0.027491517,0.061076135
Paraguay,Interfisa Banco S.A.E.C.A.,6/30/2022,1886640.8,257365,291982,0.136414664,0.154763149,0.084486211,11.83625104,0.464146419,0.931417413,0.522705544,0.038488113,0.068582587,0.041939768,0.122219263,0.017960944,0.016232022,,,0.234104269,0.159866921,0.10855581,0.486597812,0,0.010875188,0.601885085,0.398114915,-0.000468259,-0.005384518,0.394544292,0.357865689,1.095247122,1.061160811,0.441378488,0.280734949,0.636041304,0.026112638,0.059161555,0.156412229
Paraguay,Banking System Paraguay,6/30/2022,111223287.2,17231849,22067065,0.154930224,0.198403279,0.125409767,7.973860573,0.142202096,0.971189086,1.173732328,0.034819482,0.028810914,0.013632726,0.106466269,0.004894383,0.023473589,,,0.304980733,0.32386292,0.012676567,0.352248224,0,0.006231556,0.536584658,0.463415342,0.021846412,0.176862228,0.367625059,0.30072027,1.154104566,1.07388158,0.426865706,0.204952629,0.480133744,0.016366217,0.038340435,0.13483424
Paraguay,Banco Nacional de Fomento,9/30/2022,10200568.1,2389353,2469003,0.234237248,0.242045637,0.161544861,6.190230975,0.186283438,0.950762327,1.127497487,0.058390357,0.049237673,0.015239737,0.162388483,0.000874558,0.026890113,,,0.253501286,0.347258066,0.061402148,0.329788352,0,0.008050148,0.766202209,0.233797791,0.027488872,0.18787457,0.430948239,0.38637146,1.197716692,1.167143032,0.438212022,0.190049057,0.43369202,0.019339497,0.044132739,0.190153155
Paraguay,Banco de la Nación Argentina,9/30/2022,355211.1,78979,76661,0.22234384,0.215818143,0.130455862,7.665427893,0.343744421,0.936667632,0.660510807,0.044660146,0.063332368,0.029125741,0.455828121,0.017801041,0.000576878,,,0.211378746,0.401936175,0,0.379857495,0,0.006827585,0.305699768,0.694300232,-0.007288028,-0.055513644,0.495733803,0.343113628,1.151123589,1.142777445,0.702696637,0.615256185,0.875564436,0.057845874,0.08231984,0.47420604
Paraguay,Banco GNB Paraguay S.A.,9/30/2022,14681016.2,2638512,2580881,0.179722709,0.175797163,0.144479933,6.921376415,0.165876211,0.964993103,1.151444348,0.041770758,0.035006897,0.014064146,0.113197106,0.017297195,0.042518354,,,0.269386221,0.378426277,0.005329817,0.343101693,0,0.003755991,0.468821303,0.531178697,0.017292854,0.126149578,0.305912912,0.283521356,1.175630975,1.130439276,0.357054687,0.151456965,0.424184222,0.005671268,0.015883471,0.173012655
Paraguay,Banco Do Brasil S.A.,9/30/2022,560048,105556,117884,0.188476369,0.210488768,0.16182874,6.179372111,0.013512918,0.997071289,2.058373101,0.006046086,0.002928711,0.002255893,0.019972504,0,0,,,0.252472395,0.026276322,0,0.695712897,0,0.025538386,0.073998193,0.926001807,0.011899729,0.076058128,0.756326777,0.257033354,1.196218591,1.177045578,0.480856685,0.317561964,0.660408753,0.040772289,0.084790936,0.019972504
Paraguay,Citibank N.A.,9/30/2022,669903.9,161448,322896,0.241001732,0.482003463,0.147873028,6.762558501,0,1,--,0.010214987,0,0,0.262752828,0,0,,,0.677936423,0.32047571,0,0.001578642,0,9.22507E-06,0.444587499,0.555412501,0.02978204,0.22074471,0.701235119,0.664365876,1.182403959,1.124906091,0.316898239,0.163730422,0.516665609,0.012293516,0.03879326,0.262752828
Paraguay,Sudameris Bank S.A.E.C.A.,9/30/2022,10475768.3,1091052,1629857,0.104150078,0.155583519,0.074259947,13.46620947,0.159142897,0.984087146,1.105141251,0.01787032,0.015912854,0.00763782,0.07330622,0.002973381,0.000698328,,,0.195080153,0.274920734,0.002931712,0.519203666,0,0.007863736,0.441325941,0.558674059,0.017549126,0.257938213,0.286259209,0.194187034,1.086894646,1.003367457,0.406273919,0.177372351,0.436583158,0.012375615,0.030461258,0.076977928
Paraguay,Banco Itaú Paraguay S.A.,9/30/2022,16268114.04,2151321,3637341,0.132241597,0.223587137,0.131544555,7.601987042,0.082252763,0.978362642,1.140805455,0.025229925,0.021637358,0.008737832,0.141108391,0.002668286,0.002945258,,,0.461803317,0.415862067,0.008685174,0.110382747,0,0.003266695,0.466309266,0.533690734,0.031207586,0.246717337,0.477240726,0.417737648,1.173774097,1.023115851,0.367947722,0.158635674,0.43113645,0.014674391,0.039881729,0.146721935
Paraguay,Banco Continental S.A.E.C.A.,9/30/2022,18485841.2,2861920,3257614,0.154816866,0.176222113,0.136172257,7.343639736,0.088736202,0.981501562,1.571251243,0.029613497,0.018498438,0.009088916,0.086717814,0.002506693,0.014695023,,,0.307752298,0.283344405,0.001049913,0.400361572,0,0.007491813,0.57082219,0.42917781,0.027256258,0.215804345,0.329506726,0.250565689,1.169454383,1.087907496,0.386139074,0.160021889,0.414415169,0.011294055,0.029248672,0.10391953
Paraguay,Banco Regional S.A.E.C.A.,9/30/2022,10593722.1,1432574,1533803,0.13522858,0.144784145,0.083018436,12.04551716,0.307758255,0.962910418,1.104564061,0.042545826,0.037089582,0.019314868,0.052796299,0.001123754,0.08162165,,,0.256481355,0.266993952,0.000199102,0.468711899,0,0.007613691,0.431801642,0.568198358,0.003296782,0.037714671,0.332674831,0.248529975,1.098326457,1.011288345,0.505622206,0.28095413,0.555660188,0.017583831,0.034776619,0.135541703
Paraguay,Banco BASA S.A.,9/30/2022,6797089.4,697149,1102439,0.102565813,0.162192806,0.094763109,10.55262975,0.168040696,0.977229514,1.036956,0.024162177,0.022770486,0.00706697,0.181545087,0.004078998,0.000121541,,,0.220106256,0.174390604,0.000838356,0.593870657,0,0.010794128,0.449421189,0.550578811,0.013263488,0.141398627,0.203353468,0.136062374,1.115244916,1.013037517,0.469137299,0.314847079,0.671119265,0.021550988,0.045937486,0.185745626
Paraguay,Visión Banco S.A.E.C.A.,9/30/2022,4852181.871,725529,687921,0.149526368,0.141775689,0.104041019,9.611593705,0.579501372,0.913862389,1.055945703,0.099529908,0.086137611,0.043717915,0.100602532,0.015889974,0.002844166,,,0.246664408,0.375315677,0.001990814,0.369777952,0,0.00625115,0.805416837,0.194583163,0.00752585,0.073792103,0.308931484,0.273035325,1.118904535,1.092725515,0.435586347,0.258401668,0.593227197,0.036131027,0.082948024,0.119336672
Paraguay,Banco Río S.A.E.C.A.,9/30/2022,3114287.009,350052,480342,0.112401972,0.154238193,0.107364636,9.314053857,0.217874246,0.965618857,0.873530237,0.031102301,0.034381143,0.022515057,0.048284426,0.00965916,0.027427456,,,0.09997536,0.16001221,0,0.73019979,0,0.009812639,0.56145373,0.43854627,0.010383107,0.100418247,0.150218868,0.120880113,1.124800382,1.084043496,0.489091974,0.300963183,0.615350893,0.01704035,0.034840789,0.085371043
Paraguay,Banco Familiar S.A.E.C.A.,9/30/2022,4795032.4,583205,804991,0.121626915,0.1678802,0.12776368,7.826950502,0.213429096,0.962160018,1.203101066,0.04731575,0.037839982,0.023367253,0.156387304,0.008596039,0.012162768,,,0.263039559,0.284107278,0,0.443539731,0,0.009313432,0.707197049,0.292802951,0.019500728,0.162013983,0.311208578,0.251806723,1.154335923,1.095565715,0.397352026,0.205688416,0.517647835,0.031708258,0.079798909,0.17714611
Paraguay,Banco Atlas S.A.,9/30/2022,5588756.755,635000,940812,0.113620977,0.168340197,0.104787872,9.54308909,0.164400626,0.973301591,1.139874992,0.031267645,0.026698409,0.014307169,0.04175513,0.001505554,0.053610944,,,0.354636861,0.351833894,0.001214284,0.283974353,0,0.008340608,0.413231422,0.586768578,0.022844651,0.239554322,0.359924884,0.300263683,1.125071587,1.052947117,0.460745819,0.210374521,0.456595615,0.016386655,0.035565498,0.096871628
Paraguay,Banco para la Comercialización y Producción S.A. - Bancop S.A.,9/30/2022,2763109.688,351068,453486,0.12705556,0.164121689,0.086491267,11.56186086,0.136761603,0.983376532,1.388477695,0.023471491,0.016623468,0.004395487,0.049849425,0.007251781,0.010689084,,,0.169949541,0.290932453,0.009377251,0.517713749,0,0.012027006,0.448536642,0.551463358,0.011899923,0.146308469,0.296558169,0.227605443,1.098186457,1.05897096,0.452053903,0.25035258,0.553811344,0.012936362,0.028616858,0.06779029
